"outcome","income_group","year","rate","stderr","lb","ub"
"crn_barrier","500%+ FPL",2024,0.0587374329989449,0.00345066297080589,0.0522482346869207,0.0657467173994253
"noplace","<100% FPL",2019,0.0974510851132638,0.00700578838473379,0.0844972178500294,0.112310958696062
"noplace","<100% FPL",2020,0.0919809328451073,0.0090622332710684,0.0752670835953229,0.110589150300886
"noplace","<100% FPL",2021,0.0942920607596301,0.00633767800962686,0.0824071736629232,0.10703949868268
"noplace","<100% FPL",2022,0.102017601898864,0.00697594028397773,0.0889044294983889,0.11596307952848
"noplace","<100% FPL",2023,0.0942435433286112,0.00690382986211913,0.0815080694745478,0.108337949243592
"noplace","<100% FPL",2024,0.0902367994284055,0.00676959677296293,0.0776950907383857,0.103952203066508
"noplace","100–199% FPL",2019,0.093160972606013,0.00470419676186644,0.0841687688143938,0.102745381891515
"noplace","100–199% FPL",2020,0.0865846261571624,0.0059806589545638,0.0754006810486504,0.0989414156272422
"noplace","100–199% FPL",2021,0.0856793761135316,0.00487334409903937,0.0763813545675923,0.0954562689310735
"noplace","100–199% FPL",2022,0.0938977812525858,0.00520165472877414,0.0841883027516073,0.104603189005389
"noplace","100–199% FPL",2023,0.0885241582022127,0.00504307001991993,0.0791559669973568,0.0985783304193267
"noplace","100–199% FPL",2024,0.0797447810401291,0.0045929238559732,0.0709636050371243,0.0891642011644714
"noplace","200–299% FPL",2019,0.0751328915184854,0.0046871165149614,0.0662326586365294,0.0845841841354176
"noplace","200–299% FPL",2020,0.071181054901525,0.00634996640471884,0.0596592835763464,0.0843107305588402
"noplace","200–299% FPL",2021,0.0736172782192534,0.00487370040603812,0.0644201051856805,0.0835772433085365
"noplace","200–299% FPL",2022,0.0800426988981653,0.00476520044391682,0.0713007291209089,0.0897928638176491
"noplace","200–299% FPL",2023,0.0758313161911445,0.00485431512998703,0.066592404370554,0.0858500601147273
"noplace","200–299% FPL",2024,0.0726834272499365,0.0045526838472624,0.0642934903754567,0.0820251822959681
"noplace","300–399% FPL",2019,0.0580095210955324,0.00422323970273853,0.0502498216383047,0.0669012119670799
"noplace","300–399% FPL",2020,0.056320998104435,0.00559539913584374,0.0463165442472088,0.0680367117694486
"noplace","300–399% FPL",2021,0.0623385239803114,0.00440358169022561,0.054162578723882,0.0714751551397441
"noplace","300–399% FPL",2022,0.0615529666444716,0.00450481452238978,0.0530968138966855,0.0707939499779448
"noplace","300–399% FPL",2023,0.0620753376324442,0.00479044053447877,0.0532025381602912,0.071968612811761
"noplace","300–399% FPL",2024,0.0607807731636692,0.00438731641909437,0.0525528024646369,0.0699479010899671
"noplace","400-499% FPL",2019,0.0594833135879691,0.00486465593184042,0.0507008461081352,0.0694793658553158
"noplace","400-499% FPL",2020,0.0524380226628393,0.00523073326783314,0.0431007506533955,0.0636626272094913
"noplace","400-499% FPL",2021,0.0521049997766173,0.00438846153919542,0.0439509130337999,0.0609518340904574
"noplace","400-499% FPL",2022,0.0586344216187904,0.00462599157994073,0.0501080233437326,0.0681003228969764
"noplace","400-499% FPL",2023,0.0598815382074724,0.00490465122509243,0.0509163416120057,0.0700231202886457
"noplace","400-499% FPL",2024,0.0471476832523599,0.00390050582704728,0.0400461507110068,0.0552048539014677
"noplace","500%+ FPL",2019,0.0426458803632879,0.00248394538982009,0.0380229591733504,0.0476983335530907
"noplace","500%+ FPL",2020,0.0451030319726942,0.00318379781866372,0.0392207486226182,0.0516238902699619
"noplace","500%+ FPL",2021,0.0506663046540088,0.00277044264091541,0.0455127864946988,0.0563363319962009
"noplace","500%+ FPL",2022,0.046843599651104,0.00251107402666473,0.0421344524975845,0.0518482027153466
"noplace","500%+ FPL",2023,0.0479228992492885,0.00268684578135543,0.0429050136720773,0.0533829385615072
"noplace","500%+ FPL",2024,0.0421648282410103,0.00238700993904022,0.0377380842068342,0.0470256385161353
