"outcome","race_group","year","rate","stderr","lb","ub"
"badcarecost","NH Asian",2022,0.109282041059939,0.0469018594515241,0.0416209739983128,0.223938821491031
"badcarecost","NH Asian",2023,0.0800561887673562,0.0581762796864819,0.0152202637892665,0.233712124004691
"badcarecost","NH Asian",2024,0.0628151697202467,0.0366125598152052,0.0179373601697164,0.153637712671339
"badcarecost","NH AIAN",2019,0.147658819617315,0.08037308108291,0.0410358585830561,0.347821848932098
"badcarecost","NH AIAN",2020,0.0458018005470148,0.0546200825276521,0.0032140937346942,0.194309255589527
"badcarecost","NH AIAN",2021,0.106591516062691,0.0581804450240834,0.0311956707855563,0.253013465498507
"badcarecost","NH AIAN",2022,0.0755642564723053,0.0493290938598533,0.017795215365839,0.206178134659868
"badcarecost","NH AIAN",2023,0.0691790177762205,0.0351431928048674,0.0224825602428365,0.156103172374587
"badcarecost","NH AIAN",2024,0.0334686257503797,0.0211880815316482,0.00845764909286874,0.0870645400869392
"crn_barrier","Hispanic",2019,0.182483229020205,0.0396572875381733,0.114900483154379,0.271821667939751
"crn_barrier","Hispanic",2020,0.186153888115501,0.049101064723963,0.104483599747958,0.295726326301751
"crn_barrier","Hispanic",2021,0.15774466908227,0.0329318344472192,0.101556507934438,0.231188346968364
"crn_barrier","Hispanic",2022,0.189866633256242,0.0440786787222003,0.115619751395842,0.286069497973242
"crn_barrier","Hispanic",2023,0.141743271170665,0.0365445023603614,0.0815429887636371,0.224296416328271
"crn_barrier","Hispanic",2024,0.15924180606073,0.0328501714536079,0.103711136273759,0.231946332421872
"crn_barrier","NH White",2019,0.191758364224678,0.0140968793534068,0.165695805913253,0.220886757462156
"crn_barrier","NH White",2020,0.162416897852641,0.016364494293268,0.131769639569059,0.195727308924934
"crn_barrier","NH White",2021,0.15081657888797,0.0129736065000742,0.126769291755304,0.177711132377376
"crn_barrier","NH White",2022,0.148777391302685,0.0136392644073719,0.12324995806031,0.176530224028037
"crn_barrier","NH White",2023,0.144941119200702,0.0113736794929165,0.123752824028244,0.168045508078175
"crn_barrier","NH White",2024,0.165168261780787,0.0133381209643088,0.140212307587385,0.192401863738587
"crn_barrier","NH Black",2019,0.145273201939783,0.0260530567195698,0.100164787142324,0.201447561032287
"crn_barrier","NH Black",2020,0.159215203090675,0.0391816672466526,0.0918515493239045,0.245819366569813
"crn_barrier","NH Black",2021,0.185869890147412,0.0301732779110285,0.131545563888285,0.250781759836098
"crn_barrier","NH Black",2022,0.11513189924022,0.0244305576061167,0.0739877005058923,0.169090207557829
"crn_barrier","NH Black",2023,0.157574327039498,0.0302172328773999,0.10457679864084,0.223669832174418
"crn_barrier","NH Black",2024,0.182218198519881,0.0364602985131363,0.118467008649944,0.260742054342617
"crn_barrier","NH Asian",2019,0.0769491600466514,0.0448847173759931,0.0212295202166276,0.190605162113059
"crn_barrier","NH Asian",2020,0.0653123222041093,0.0517138142866864,0.0111925051327745,0.202151166661119
"crn_barrier","NH Asian",2021,0.0530671387180727,0.0279908721630425,0.0168498621333773,0.121572220101686
