"outcome","income_group","year","rate","stderr","lb","ub"
"badcarecost","400-499% FPL",2019,0.0575105972354718,0.00524707463010114,0.0478655199673365,0.0682988841913553
"badcarecost","400-499% FPL",2020,0.0502146056837744,0.00490633484429689,0.0412441359540656,0.0604769792554598
"badcarecost","400-499% FPL",2021,0.0618430197150726,0.00474904154326657,0.053155433312831,0.0717043667638095
"badcarecost","400-499% FPL",2022,0.0525509661074209,0.00484658921349732,0.043595651275851,0.0626891970278542
"badcarecost","400-499% FPL",2023,0.0579075497826472,0.00525377804384807,0.0483203474817776,0.0688752757640511
"badcarecost","400-499% FPL",2024,0.080502826680686,0.00532025981775707,0.0706099748238909,0.0913274140215921
"badcarecost","500%+ FPL",2019,0.0326994522067724,0.00228840949492359,0.0284256967398994,0.037449902952921
"badcarecost","500%+ FPL",2020,0.0337861939858966,0.00296586328629276,0.0283588982213966,0.0400022492018806
"badcarecost","500%+ FPL",2021,0.0398248295291458,0.0024853502283382,0.03522420587529,0.0448531104697368
"badcarecost","500%+ FPL",2022,0.0349020352677257,0.00230365914367444,0.0306245567678384,0.039682454891689
"badcarecost","500%+ FPL",2023,0.0353460721135157,0.00221684036239502,0.031202679004772,0.039835185698341
"badcarecost","500%+ FPL",2024,0.0468510029634508,0.00274040292107462,0.0418400527584763,0.0525018928816071
"crn_barrier","<100% FPL",2019,0.210412238612688,0.01158474857118,0.188302783461494,0.233738340383844
"crn_barrier","<100% FPL",2020,0.172946650752696,0.0153245692188739,0.144038809981632,0.203886153178601
"crn_barrier","<100% FPL",2021,0.157173058648443,0.0109494563134709,0.136560823553876,0.179749100033148
"crn_barrier","<100% FPL",2022,0.144080294370898,0.0097173215111081,0.125841933886209,0.163882575278622
"crn_barrier","<100% FPL",2023,0.155518843935851,0.00978781663423096,0.137021044611455,0.175474946806276
"crn_barrier","<100% FPL",2024,0.161051505285473,0.0102119348348193,0.141933060607921,0.181810072596738
"crn_barrier","100–199% FPL",2019,0.204100754198535,0.0084756460461864,0.187937695407046,0.221019519806306
"crn_barrier","100–199% FPL",2020,0.183186244592261,0.0108311281445579,0.162944872785425,0.205245057841888
"crn_barrier","100–199% FPL",2021,0.144364812982092,0.00734082142659588,0.13039141619933,0.158838114208753
"crn_barrier","100–199% FPL",2022,0.159793763761594,0.00775340231172358,0.145083102236202,0.175367990411728
"crn_barrier","100–199% FPL",2023,0.157090921382198,0.00704679995612054,0.143544511638594,0.171189129028943
"crn_barrier","100–199% FPL",2024,0.157302398598234,0.00718518665195852,0.143614537015615,0.171882459463083
"crn_barrier","200–299% FPL",2019,0.160771472090294,0.00757152427691343,0.146448713446862,0.176152611238121
"crn_barrier","200–299% FPL",2020,0.14215637213263,0.00980577052174361,0.12388962796729,0.162520782380945
"crn_barrier","200–299% FPL",2021,0.127559498265913,0.0073927528242119,0.113516568072974,0.142295070171909
"crn_barrier","200–299% FPL",2022,0.127901689351711,0.00784275510584613,0.113219602249488,0.143918054491347
"crn_barrier","200–299% FPL",2023,0.126183548563943,0.00699489235177683,0.113148790486835,0.140348934022222
"crn_barrier","200–299% FPL",2024,0.138810586779567,0.00662729609104753,0.126125281726504,0.152064269976369
"crn_barrier","300–399% FPL",2019,0.101175187726197,0.0070427415109532,0.0879582427799411,0.115310182898551
"crn_barrier","300–399% FPL",2020,0.109088215708843,0.00944343735009634,0.0916386243466512,0.128746175749709
"crn_barrier","300–399% FPL",2021,0.0786093379915592,0.00589319698714337,0.0677044608211059,0.090590470651903
"crn_barrier","300–399% FPL",2022,0.0946153654526573,0.00704630368641933,0.0815263725654415,0.109021518171151
"crn_barrier","300–399% FPL",2023,0.0941814084658774,0.0069486856992694,0.0813004603507428,0.108556585159819
"crn_barrier","300–399% FPL",2024,0.114627099862587,0.00676946761516399,0.101780631045288,0.128411620162882
"crn_barrier","400-499% FPL",2019,0.081693147517374,0.0067003808261765,0.0693141082533198,0.0955730982874184
"crn_barrier","400-499% FPL",2020,0.0714907345622444,0.00803724632669007,0.0567764037896815,0.0885955227537726
"crn_barrier","400-499% FPL",2021,0.0677246774083442,0.00601988589458088,0.0567816869391182,0.0803086557907643
"crn_barrier","400-499% FPL",2022,0.0605236708653746,0.00602355879983323,0.0495360796261673,0.073021657958393
"crn_barrier","400-499% FPL",2023,0.0759964564010904,0.00641966550699703,0.0641356493067285,0.0889599182154192
"crn_barrier","400-499% FPL",2024,0.0866871119776965,0.00627471589410196,0.075089273123132,0.0995119920702323
"crn_barrier","500%+ FPL",2019,0.0558432899545176,0.00319207975866103,0.0498728899558886,0.062262933974803
"crn_barrier","500%+ FPL",2020,0.0481267788311806,0.00441591714962542,0.0400695193620184,0.0571560898630592
"crn_barrier","500%+ FPL",2021,0.0427798644960595,0.00318392098754967,0.0368090991452513,0.0493653759255119
"crn_barrier","500%+ FPL",2022,0.0473709949576711,0.00302394005046441,0.0416942364160746,0.0535521159998208
"crn_barrier","500%+ FPL",2023,0.0570623953858546,0.00347780617179401,0.0504480421457728,0.0641270723365114
"crn_barrier","500%+ FPL",2024,0.059083163836966,0.00348256797294135,0.0526015428759025,0.0662151660100996
"noplace","<100% FPL",2019,0.0983927347444056,0.00686370986909646,0.0855136267108973,0.112377457845298
"noplace","<100% FPL",2020,0.0920190500292335,0.00904290107376958,0.0755304916265886,0.110686901991472
"noplace","<100% FPL",2021,0.0954782026071781,0.00642313670891519,0.0833221290901905,0.108568191235693
"noplace","<100% FPL",2022,0.102263386945057,0.00708731679828252,0.0890947344816131,0.116732528584251
"noplace","<100% FPL",2023,0.0952137955152772,0.00681704000854836,0.0826365140041141,0.109215298644352
"noplace","<100% FPL",2024,0.0918762606607234,0.00680195150168946,0.0792797416964803,0.106007896048506
"noplace","100–199% FPL",2019,0.0936519272995192,0.00473520820955245,0.0847176596129647,0.103296279404931
"noplace","100–199% FPL",2020,0.0857535841318873,0.00588597907606929,0.0747601175538573,0.09775584569628
"noplace","100–199% FPL",2021,0.0867913505328644,0.00498109429958989,0.0774609082138333,0.0968323067934845
"noplace","100–199% FPL",2022,0.0957616475447941,0.00528982102832562,0.0857199972095876,0.106545149957901
"noplace","100–199% FPL",2023,0.088885016797844,0.00498599546465115,0.0793363837535182,0.098959595339003
"noplace","100–199% FPL",2024,0.0809230352506965,0.00463153872910081,0.072312540462678,0.0902835890947512
"noplace","200–299% FPL",2019,0.0759379749893471,0.00465013091935564,0.0670130993381577,0.0853010057230307
"noplace","200–299% FPL",2020,0.0719383185576983,0.00631075165239252,0.0602396393605732,0.0851392629620559
"noplace","200–299% FPL",2021,0.0739660009489495,0.00469569325008054,0.0651972027327802,0.0836583589735797
"noplace","200–299% FPL",2022,0.0809780532498602,0.00469191742330928,0.0719562979954101,0.0903046298619132
"noplace","200–299% FPL",2023,0.0761993410810293,0.0048009538785885,0.0672284787404401,0.0860713898281696
"noplace","200–299% FPL",2024,0.0734114484790496,0.0043911920686314,0.0651215289437924,0.0823595079974054
"noplace","300–399% FPL",2019,0.0577751287968973,0.00422349536538334,0.0498687211873758,0.066497801211277
"noplace","300–399% FPL",2020,0.0560079138032692,0.00552786855445991,0.0460037844902819,0.0674666048766664
"noplace","300–399% FPL",2021,0.0620571396692868,0.0044036531228432,0.0539001831694879,0.0710615133946886
"noplace","300–399% FPL",2022,0.0616211871428945,0.00457950493922153,0.0531740322690366,0.0711338852830255
"noplace","300–399% FPL",2023,0.062552633868722,0.00488393655824193,0.0536528403144359,0.0727145212514455
"noplace","300–399% FPL",2024,0.0610729442261508,0.00449409968296274,0.0526574740114436,0.0701759028190752
"noplace","400-499% FPL",2019,0.0591582654869767,0.00477698442168794,0.0503283799832063,0.0690707294352583
"noplace","400-499% FPL",2020,0.0533074431277895,0.00533369399252855,0.043544634506656,0.0645101894072048
"noplace","400-499% FPL",2021,0.0541329330308578,0.00436725873538266,0.0460597333435842,0.0631870924697072
"noplace","400-499% FPL",2022,0.0576596424211934,0.00458052648078829,0.0490618002393825,0.0670616903066198
"noplace","400-499% FPL",2023,0.0604103791772527,0.00489782897491551,0.0513613734331619,0.0705816666310003
"noplace","400-499% FPL",2024,0.0483006273648353,0.00398736493846871,0.0408720744587057,0.0565112750802102
"noplace","500%+ FPL",2019,0.0428896567465685,0.00246845189872761,0.0382076383053854,0.0479114532382844
"noplace","500%+ FPL",2020,0.0453854721208771,0.00317788833275941,0.0394180821748773,0.0519412396820096
"noplace","500%+ FPL",2021,0.0512368150264469,0.00277278689263261,0.0459221902065326,0.0568917386621974
"noplace","500%+ FPL",2022,0.0470280906060011,0.00242555358761205,0.0425172044370074,0.051950276390315
"noplace","500%+ FPL",2023,0.0480725337638639,0.00266147941232484,0.0430963995421522,0.0535102536771181
"noplace","500%+ FPL",2024,0.0423146400594406,0.00232671180982672,0.0378822839295438,0.0470353178571435
"novisit","<100% FPL",2019,0.142690067794844,0.0079612384960832,0.127306279065827,0.158394942193411
"novisit","<100% FPL",2020,0.154257475479246,0.0121737893027759,0.131796715636793,0.179493818398985
"novisit","<100% FPL",2021,0.146413296304249,0.00809384007208345,0.131061137685583,0.163010111097325
"novisit","<100% FPL",2022,0.164316387315677,0.00864989159503996,0.148183049413399,0.181985016003752
"novisit","<100% FPL",2023,0.142167176491906,0.00844903179126886,0.12613338807346,0.159215669229921
"novisit","<100% FPL",2024,0.138574658689206,0.00785002576857053,0.123830861635671,0.154708063060561
"novisit","100–199% FPL",2019,0.140234828047368,0.00609298027196946,0.128515755083608,0.152655308875266
"novisit","100–199% FPL",2020,0.14779618349577,0.00854962284423421,0.131597242416428,0.164969353208916
"novisit","100–199% FPL",2021,0.155638218447184,0.00659538879011228,0.143132664692922,0.168831296173893
"novisit","100–199% FPL",2022,0.142929018318478,0.00622562873466962,0.130940895464042,0.155427443093895
"novisit","100–199% FPL",2023,0.135447675796525,0.00598582319408999,0.123962443640539,0.147362022978941
"novisit","100–199% FPL",2024,0.128796317963755,0.00591843212966305,0.117556711021393,0.140562066803267
"novisit","200–299% FPL",2019,0.127339616932452,0.00584196544421521,0.116294010890306,0.139219632481584
"novisit","200–299% FPL",2020,0.125687365635742,0.00739521696855436,0.111657147102522,0.140822201972088
"novisit","200–299% FPL",2021,0.15174598331075,0.00650317212388328,0.139616794067509,0.164972118408635
"novisit","200–299% FPL",2022,0.13986107384146,0.00621221783566197,0.127974958244972,0.152470300292085
"novisit","200–299% FPL",2023,0.121898372527458,0.0053635217489354,0.111674734932803,0.132469512621961
"novisit","200–299% FPL",2024,0.138767465334355,0.00610130525364172,0.126893960056567,0.151244396228585
"novisit","300–399% FPL",2019,0.0978193728091761,0.00512778775251472,0.0880711367530975,0.108297078720157
"novisit","300–399% FPL",2020,0.117966181896394,0.00767868515223169,0.103414952555576,0.133796608828224
"novisit","300–399% FPL",2021,0.133771064882278,0.00643262538927125,0.121530022649611,0.14684108949577
"novisit","300–399% FPL",2022,0.122430099320109,0.00673620786342724,0.109766563281953,0.135990090749957
"novisit","300–399% FPL",2023,0.11391537508425,0.0060332697265672,0.102428977882136,0.125913683772328
"novisit","300–399% FPL",2024,0.108006067225824,0.00559462411896627,0.0974034530291255,0.119426847197618
"novisit","400-499% FPL",2019,0.102139862942774,0.0061675026977323,0.0904809364384944,0.114584610693793
"novisit","400-499% FPL",2020,0.121728284352798,0.00837088387816151,0.106115809672303,0.139076131788202
"novisit","400-499% FPL",2021,0.109291169871783,0.00605713180589149,0.09788070205048,0.121733877934691
"novisit","400-499% FPL",2022,0.107182838125884,0.0060307220208632,0.0958335579637257,0.119476505935622
"novisit","400-499% FPL",2023,0.115549759993433,0.0069223859440505,0.102724456613732,0.129559299761862
"novisit","400-499% FPL",2024,0.090895333179857,0.00569770817846444,0.0801925377256795,0.102471743174167
"novisit","500%+ FPL",2019,0.0835286600300436,0.0033555893569486,0.0770930263196402,0.0903899021762193
"novisit","500%+ FPL",2020,0.102105096400231,0.00490223252392758,0.0928428910232004,0.112089906596335
"novisit","500%+ FPL",2021,0.119172271279991,0.0039455641561243,0.111518953258276,0.127036947780456
"novisit","500%+ FPL",2022,0.103067635400424,0.00374993482931727,0.0958868053776396,0.110643237341824
"novisit","500%+ FPL",2023,0.0910129442302716,0.00351618623912551,0.0842818200320615,0.0980636679076055
"novisit","500%+ FPL",2024,0.0838923598276285,0.00325849104313561,0.0777151410355139,0.0903297372683005
"telehealth","<100% FPL",2020,0.334184063242159,0.0156013646819799,0.304476136598136,0.365844590889453
"telehealth","<100% FPL",2021,0.365560792649038,0.0116523547648538,0.34277803902133,0.388244767435461
"telehealth","<100% FPL",2022,0.305255457160718,0.0117459842964425,0.283017904932406,0.32856532020573
