"outcome","race_group","year","rate","stderr","lb","ub"
"badcarecost","NH Asian",2019,0.0512949656190587,0.00865229111645611,0.0362862493703337,0.0699296559467796
"badcarecost","NH Asian",2020,0.0494484226776855,0.00951235641920312,0.0330839914932571,0.0701663418623427
"badcarecost","NH Asian",2021,0.0399892390400304,0.00567877304461421,0.0300526281664988,0.0522732362578852
"badcarecost","NH Asian",2022,0.0562686025322736,0.00776218443581943,0.0424484510392577,0.0730048088953785
"badcarecost","NH Asian",2023,0.0499447440138364,0.00708391093371957,0.0372889364646844,0.0650462675015712
"badcarecost","NH Asian",2024,0.053855353494863,0.00716014388257323,0.0409307514329323,0.0692674425907677
"badcarecost","NH AIAN",2019,0.106926356425669,0.0174328134460017,0.0760443680606132,0.145165457601197
"badcarecost","NH AIAN",2020,0.0916842789780606,0.0219761958915385,0.0555495607141933,0.140998234228591
"badcarecost","NH AIAN",2021,0.107503010828523,0.0184995161560035,0.0753754492944995,0.14712461157165
"badcarecost","NH AIAN",2022,0.0701008132460787,0.0150323177032047,0.0448811557564406,0.103111361409119
"badcarecost","NH AIAN",2023,0.119380213079414,0.02171136003412,0.0817245887801611,0.16654603514455
"badcarecost","NH AIAN",2024,0.0966640517708861,0.0176588208043174,0.0659913112513111,0.134996295061682
"badcarecost","NH Other",2019,0.111248626233651,0.0235579541115555,0.071683180085004,0.163225242496831
"badcarecost","NH Other",2020,0.0993560735015525,0.0337236345374062,0.0473751645609656,0.177851218404971
"badcarecost","NH Other",2021,0.111395300789565,0.0237763408306162,0.0715269455561711,0.163930622698963
"badcarecost","NH Other",2022,0.0684421775684925,0.0195396496373731,0.0373450059261063,0.113977714408537
"badcarecost","NH Other",2023,0.0841575100642647,0.0169819463142566,0.055127027938139,0.12124323132825
"badcarecost","NH Other",2024,0.10790853381004,0.017505249548944,0.0763818604891012,0.145589855620455
"crn_barrier","Hispanic",2019,0.123853862250225,0.00849321396606202,0.108035814577488,0.141160496306542
"crn_barrier","Hispanic",2020,0.131609795973008,0.0113004600421776,0.11058533876631,0.155046657301816
"crn_barrier","Hispanic",2021,0.0931540939485068,0.00733457810081792,0.0794123109747593,0.107801212771466
